index,city,district,min_booking_duration,first_pic_category,beds,rooms,deposit,area,price,accommodates,number_of_pics,cleaning_fee,clicks
9608,141,1349,2,ROOM_BEDROOM,2,2,3400.0,80.0,1320.0,4,36,0.0,0
18163,701,809,2,LIVING_DINING_ROOM,1,2,1300.0,48.0,649.0,1,19,50.0,1910
1421,59,82,4,LIVING_DINING_ROOM,3,3,5000.0,130.0,2500.0,4,20,250.0,331
17281,349,440,6,ROOM_BEDROOM,1,1,1900.0,50.0,1200.0,1,12,100.0,0
5323,656,766,3,LIVING_DINING_ROOM,3,4,3100.0,120.0,3100.0,6,24,150.0,131
27056,593,703,3,OUTDOOR_HOUSE,2,3,2000.0,80.0,1600.0,4,9,80.0,469
33878,465,567,3,KITCHEN,1,2,2150.0,40.0,2150.0,2,4,70.0,0
28049,465,49,3,LIVING_DINING_ROOM,1,1,500.0,,1250.0,,5,0.0,0
26315,320,405,1,LIVING_DINING_ROOM,1,1,1000.0,30.0,780.0,1,23,60.0,0
22444,888,984,1,LIVING_DINING_ROOM,1,2,2500.0,50.0,1010.0,2,20,300.0,0
19789,583,694,1,LIVING_DINING_ROOM,1,2,900.0,60.0,1000.0,2,7,50.0,0
32292,822,923,3,ROOM_BEDROOM,2,1,1400.0,25.0,1275.0,2,11,90.0,341
20819,465,374,3,KITCHEN,2,3,500.0,80.0,1500.0,4,4,50.0,0
17556,141,896,3,ROOM_BEDROOM,1,1,1000.0,48.0,1400.0,4,4,0.0,0
1885,1,1414,6,OUTDOOR_BUILDING,0,1,1500.0,19.0,539.0,1,7,0.0,13
22583,1233,1278,1,ROOM_BEDROOM,2,3,1000.0,37.0,1990.0,2,27,49.0,244
6341,349,440,1,,1,2,1500.0,53.0,1500.0,1,,200.0,0
30039,141,1052,2,UNCATEGORIZED,1,2,2500.0,67.0,1990.0,2,34,220.0,1274
10233,141,1052,1,,1,1,500.0,,1900.0,,,0.0,0
27673,465,49,3,LIVING_DINING_ROOM,1,3,500.0,58.0,1250.0,1,6,100.0,3
103,822,923,6,LIVING_DINING_ROOM,2,2,2500.0,48.0,1250.0,2,12,0.0,1630
22987,141,576,3,LIVING_DINING_ROOM,2,2,1500.0,100.0,3200.0,3,17,180.0,459
5319,141,705,1,LIVING_DINING_ROOM,2,2,200.0,65.0,1490.0,3,13,50.0,0
24151,704,812,1,OUTDOOR_HOUSE,1,2,200.0,75.0,800.0,2,11,150.0,0
13224,607,717,1,,1,1,500.0,,1000.0,,,,0
22227,465,49,3,LIVING_DINING_ROOM,1,2,500.0,52.0,1690.0,2,25,60.0,836
20190,141,287,3,LIVING_DINING_ROOM,1,1,1500.0,44.0,979.0,2,32,90.0,0
8464,271,356,1,,0,0,1095.0,,1095.0,,,,0
30400,473,575,1,,1,1,500.0,,1650.0,,,,0
10925,386,1414,1,HALL_CORRIDOR,1,1,500.0,,477.0,,4,,0
25035,822,923,1,ROOM_BEDROOM,1,1,500.0,32.0,500.0,2,6,0.0,0
12361,141,1349,1,LIVING_DINING_ROOM,1,2,2000.0,65.0,1990.0,1,37,100.0,843
25070,141,759,3,LIVING_DINING_ROOM,1,1,1785.0,27.0,1309.0,1,29,219.0,1027
11509,141,1192,3,LIVING_DINING_ROOM,4,3,3400.0,67.0,1700.0,4,35,150.0,2294
9410,465,49,3,,1,1,500.0,,2050.0,,,0.0,0
13934,656,766,3,ROOM_BEDROOM,1,1,1500.0,33.0,1679.0,2,17,100.0,164
20254,656,766,3,LIVING_DINING_ROOM,2,2,3940.0,60.0,1970.0,4,24,120.0,0
4394,141,458,1,ROOM_BEDROOM,5,2,1000.0,90.0,2690.0,5,8,49.0,0
8383,822,923,6,LIVING_DINING_ROOM,1,3,5000.0,85.0,2990.0,2,15,0.0,236
12258,1333,1366,1,LIVING_DINING_ROOM,1,2,975.0,62.0,975.0,2,20,60.0,1107
2291,141,148,5,UNCATEGORIZED,1,2,1500.0,29.0,739.0,1,12,50.0,2277
220,349,440,1,LIVING_DINING_ROOM,1,1,1299.0,33.0,1299.0,2,8,0.0,0
2109,656,766,3,ROOM_BEDROOM,3,3,3000.0,77.0,1630.0,3,6,160.0,771
30951,141,759,1,,1,1,950.0,,950.0,,,,0
29881,822,923,6,LIVING_DINING_ROOM,1,2,800.0,35.0,820.0,1,1,40.0,0
13526,824,925,1,LIVING_DINING_ROOM,2,2,500.0,58.0,1600.0,2,5,0.0,0
24962,465,49,3,LIVING_DINING_ROOM,1,2,1675.0,85.0,1675.0,2,9,0.0,179
28695,141,287,1,LIVING_DINING_ROOM,2,4,3000.0,128.0,3000.0,4,51,100.0,1
28296,656,766,3,LIVING_DINING_ROOM,6,4,2900.0,90.0,2900.0,5,12,100.0,302
1733,271,356,1,ROOM_BEDROOM,1,2,1200.0,38.5,1200.0,2,15,100.0,653
14067,141,759,1,,0,0,0.0,,3700.0,,,,0
18240,141,287,6,LIVING_DINING_ROOM,1,2,500.0,35.0,1699.0,2,9,100.0,729
27875,202,245,3,ROOM_BEDROOM,2,3,980.0,85.0,980.0,4,8,100.0,110
8056,141,1083,3,LIVING_DINING_ROOM,5,3,2700.0,65.0,1350.0,2,22,100.0,216
15175,1334,1414,1,LIVING_DINING_ROOM,2,2,1000.0,50.0,1848.0,4,36,170.0,326
18695,324,408,1,STORAGE_PANTRY,2,2,2000.0,65.0,1595.0,4,15,95.0,318
32954,141,576,6,LIVING_DINING_ROOM,1,3,4000.0,120.0,2600.0,3,10,300.0,0
9758,349,440,1,LIVING_DINING_ROOM,1,3,2000.0,69.0,1590.0,2,19,95.0,0
7558,141,893,6,KITCHEN,2,3,5000.0,88.0,3490.0,4,12,400.0,0
20856,465,49,3,,1,1,500.0,,4800.0,,,,0
18727,271,356,1,LIVING_DINING_ROOM,1,1,500.0,,2300.0,,13,,0
3374,465,577,3,,1,1,500.0,,1150.0,,,,0
20143,568,681,1,UNCATEGORIZED,1,1,600.0,22.0,1750.0,1,11,0.0,157
23582,669,778,1,,1,1,950.0,,950.0,,,,0
28335,425,523,1,ROOM_BEDROOM,1,1,200.0,50.0,800.0,1,8,50.0,401
24457,141,458,3,LIVING_DINING_ROOM,1,2,1000.0,50.0,1000.0,2,10,50.0,6
32740,822,923,1,LIVING_DINING_ROOM,0,1,1720.0,40.0,920.0,1,8,150.0,418
10735,656,766,3,LIVING_DINING_ROOM,1,2,3500.0,83.0,1780.0,2,15,150.0,0
6007,271,356,1,,1,2,500.0,55.0,1750.0,3,,90.0,0
22507,465,568,6,LIVING_DINING_ROOM,1,3,2500.0,50.0,2500.0,1,20,150.0,120
16972,141,823,3,LIVING_DINING_ROOM,0,1,1800.0,46.0,1150.0,1,30,100.0,50
30025,465,567,3,LIVING_DINING_ROOM,2,3,2000.0,65.0,1695.0,2,20,180.0,288
2018,141,1192,6,LIVING_DINING_ROOM,1,1,1330.0,33.0,1330.0,2,5,200.0,2875
21023,141,458,1,LIVING_DINING_ROOM,1,2,2100.0,100.0,1980.0,2,35,109.0,0
21506,656,766,3,UNCATEGORIZED,1,1,1500.0,38.0,1702.0,2,11,100.0,373
27084,822,923,6,ROOM_BEDROOM,1,1,2000.0,45.0,1100.0,1,14,80.0,417
25297,271,356,1,LIVING_DINING_ROOM,1,2,1150.0,55.0,1150.0,2,12,100.0,99
29591,141,458,6,ROOM_BEDROOM,1,2,2000.0,68.0,1511.0,2,4,,0
20813,822,923,1,ROOM_BEDROOM,1,1,1990.0,19.0,995.0,1,11,50.0,13462
9567,141,893,1,LIVING_DINING_ROOM,1,2,1660.0,66.0,1660.0,2,29,60.0,0
24844,1079,1152,1,GARDEN,4,4,150.0,100.0,1700.0,4,67,100.0,14
14101,141,458,7,UNCATEGORIZED,1,1,1225.0,35.0,1225.0,2,17,50.0,238
9835,465,568,3,LIVING_DINING_ROOM,1,2,1350.0,38.0,1350.0,2,29,100.0,0
16974,822,923,6,NON_RELATED,1,3,3800.0,75.0,2290.0,2,13,0.0,0
2614,465,49,4,LIVING_DINING_ROOM,2,3,2350.0,85.0,2350.0,4,16,50.0,0
24213,141,458,1,HALL_CORRIDOR,1,1,1111.0,111.0,1111.0,1,1,11.0,2
21557,141,496,1,LIVING_DINING_ROOM,6,3,1000.0,71.0,1600.0,4,5,40.0,121
12399,465,567,3,ROOM_BEDROOM,1,1,1000.0,23.0,1690.0,1,14,99.0,180
21116,656,766,3,ROOM_BEDROOM,2,2,650.0,51.0,1300.0,2,19,50.0,453
2704,395,495,1,ROOM_BEDROOM,2,3,1800.0,65.0,1800.0,4,9,1180.0,1379
23311,281,365,2,LIVING_DINING_ROOM,1,2,1230.0,55.0,1230.0,2,12,100.0,494
27350,465,568,3,,1,1,1350.0,,1350.0,,,,0
28205,793,899,12,LIVING_DINING_ROOM,2,2,500.0,60.0,1900.0,2,4,0.0,220
24142,349,440,6,LIVING_DINING_ROOM,1,2,2625.0,64.0,1750.0,2,11,200.0,0
18228,141,893,2,LIVING_DINING_ROOM,1,2,3500.0,72.0,1650.0,2,29,0.0,0
29710,141,896,2,LIVING_DINING_ROOM,1,2,500.0,88.0,1390.0,2,13,110.0,0
24247,141,287,1,OUTDOOR_BUILDING,1,1,1500.0,41.0,1500.0,2,1,0.0,0
8787,656,766,3,KITCHEN,1,1,2000.0,30.0,1150.0,2,7,200.0,444
33305,271,356,1,LIVING_DINING_ROOM,3,4,4000.0,116.0,2470.0,5,19,400.0,34
13371,271,356,1,LIVING_DINING_ROOM,2,2,1670.0,108.0,1670.0,4,1,120.0,60
18762,185,893,1,LIVING_DINING_ROOM,1,2,600.0,38.0,990.0,1,29,80.0,493
15705,728,835,1,,1,1,1600.0,,1600.0,,,,0
19902,465,374,3,LIVING_DINING_ROOM,1,2,1300.0,55.0,1450.0,2,11,100.0,0
6295,1194,1248,6,KITCHEN,2,3,1950.0,77.0,1950.0,3,8,200.0,0
17028,264,349,1,KITCHEN,1,1,500.0,,380.0,,9,0.0,0
15931,141,1024,1,LIVING_DINING_ROOM,1,2,500.0,62.0,1760.0,3,10,40.0,0
6418,141,576,3,LIVING_DINING_ROOM,1,3,2500.0,78.0,1590.0,2,23,180.0,312
957,835,936,1,LIVING_DINING_ROOM,3,3,1400.0,70.0,1400.0,4,20,500.0,0
26619,1334,1414,1,LIVING_DINING_ROOM,5,3,2600.0,80.0,2600.0,6,12,80.0,162
30226,141,893,6,LIVING_DINING_ROOM,2,2,2200.0,40.0,2200.0,4,30,100.0,1895
21610,141,458,1,LIVING_DINING_ROOM,1,2,500.0,60.0,1450.0,2,6,20.0,7
24517,465,49,3,LIVING_DINING_ROOM,4,4,3300.0,106.0,3300.0,4,12,500.0,0
32012,271,356,1,LIVING_DINING_ROOM,2,2,2500.0,48.0,1500.0,2,10,200.0,291
18448,1194,1248,3,,1,2,2000.0,48.0,1700.0,2,,0.0,0
4171,465,568,3,OUTDOOR_HOUSE,1,1,500.0,,2500.0,,7,,0
9759,141,1192,1,,1,1,500.0,,1313.0,,,0.0,0
31176,141,951,1,,0,0,950.0,,950.0,,,,0
14277,141,458,1,,1,1,500.0,,1098.0,,,,0
15191,320,405,1,LIVING_DINING_ROOM,1,3,3000.0,86.0,2200.0,2,28,150.0,741
33120,141,759,1,LIVING_DINING_ROOM,2,3,600.0,99.0,1699.0,3,4,30.0,0
23380,911,1005,1,LIVING_DINING_ROOM,1,2,1000.0,60.25,800.0,1,15,,0
438,888,984,1,ROOM_BEDROOM,0,2,1625.0,41.0,1625.0,4,12,40.0,77
2594,141,601,1,TERRACE,2,3,1000.0,90.0,1500.0,4,15,45.0,206
3850,917,1010,1,LAUNDRY_ROOM,5,3,0.0,68.0,3600.0,5,10,60.0,0
19846,141,287,3,LIVING_DINING_ROOM,2,1,1300.0,52.0,1300.0,2,27,80.0,136
26111,656,766,3,ROOM_BEDROOM,1,1,1000.0,25.0,980.0,2,16,90.0,0
15649,141,287,2,LIVING_DINING_ROOM,1,2,1200.0,55.0,1595.0,1,5,98.0,4170
12787,262,347,1,ROOM_BEDROOM,1,2,1000.0,43.0,1600.0,4,5,50.0,122
31298,1242,1286,1,KITCHEN,1,2,2000.0,80.0,1100.0,2,24,0.0,0
14137,259,343,1,KITCHEN,1,1,900.0,25.0,985.0,1,6,100.0,101
16463,349,440,1,ROOM_BEDROOM,2,2,6000.0,95.0,3600.0,4,28,30.0,1132
21241,473,575,1,,1,1,2500.0,,900.0,,,50.0,0
29264,141,452,1,LIVING_DINING_ROOM,1,1,800.0,40.0,1100.0,2,12,50.0,326
10458,141,263,1,,1,1,500.0,,2486.0,,,,0
29050,141,1052,1,LIVING_DINING_ROOM,1,1,300.0,32.0,825.0,3,10,,0
13336,141,287,3,LIVING_DINING_ROOM,2,2,4480.0,67.68,2240.0,4,25,350.0,166
22634,1194,1248,3,LIVING_DINING_ROOM,1,2,2500.0,55.0,1500.0,2,5,0.0,186
5720,141,43,4,LIVING_DINING_ROOM,3,3,1000.0,90.0,1148.0,4,16,180.0,0
5275,141,458,2,LIVING_DINING_ROOM,1,2,800.0,55.0,1280.0,2,7,0.0,519
33704,141,287,3,NON_RELATED,1,1,1400.0,50.0,1300.0,2,13,0.0,113
21718,784,538,1,OUTDOOR_HOUSE,1,2,1400.0,80.0,940.0,2,11,60.0,577
26588,1194,1248,3,LIVING_DINING_ROOM,2,3,9900.0,126.0,9900.0,5,14,0.0,707
16311,909,1004,1,LIVING_DINING_ROOM,1,1,500.0,50.0,650.0,2,7,,0
21231,701,809,1,ROOM_BEDROOM,2,2,700.0,50.0,1050.0,4,18,50.0,282
14553,141,452,6,LIVING_DINING_ROOM,11,7,13000.0,226.0,6500.0,10,7,1000.0,264
6773,914,1007,1,LIVING_DINING_ROOM,2,3,500.0,96.0,1400.0,4,12,100.0,323
22532,141,860,1,LIVING_DINING_ROOM,1,1,500.0,170.0,3400.0,2,54,170.0,0
27360,465,568,3,,1,1,500.0,,760.0,,,0.0,0
9484,141,893,2,LIVING_DINING_ROOM,1,2,1950.0,60.0,2000.0,3,13,120.0,15
8359,709,816,1,KITCHEN,1,1,440.0,,440.0,,5,,0
17502,141,29,1,,1,1,500.0,,0.0,,,0.0,0
19310,1,0,3,LIVING_DINING_ROOM,3,3,1855.0,79.0,1855.0,6,20,70.0,49
11907,141,896,3,LIVING_DINING_ROOM,3,5,500.0,126.0,700.0,3,14,0.0,0
6688,271,356,2,ROOM_BEDROOM,1,1,2600.0,38.0,1299.0,1,20,199.0,67
19384,6,7,1,LIVING_DINING_ROOM,1,2,960.0,90.0,960.0,2,20,0.0,474
4013,141,287,6,LIVING_DINING_ROOM,3,2,3000.0,74.0,1599.0,2,38,99.0,546
16555,349,440,7,LIVING_DINING_ROOM,1,1,1300.0,34.0,750.0,1,6,0.0,0
10906,141,603,24,LIVING_DINING_ROOM,4,6,1000.0,140.0,1665.0,4,7,50.0,0
1180,963,1051,1,UNCATEGORIZED,1,3,6820.0,84.0,3410.0,2,52,200.0,881
23525,271,356,3,ROOM_BEDROOM,1,1,1500.0,37.0,695.0,1,12,65.0,1067
9705,141,458,2,ROOM_BEDROOM,1,2,2250.0,75.0,2250.0,2,10,140.0,987
29973,822,923,3,LIVING_DINING_ROOM,1,3,5100.0,64.0,1750.0,2,30,100.0,0
10697,1136,1202,3,LIVING_DINING_ROOM,0,1,680.0,25.0,680.0,1,4,80.0,110
13276,141,269,6,LIVING_DINING_ROOM,5,4,2195.0,120.0,2195.0,6,16,100.0,0
23007,1259,1301,2,KITCHEN,1,2,900.0,42.0,900.0,2,6,100.0,225
11279,822,923,6,NON_RELATED,1,2,4400.0,75.0,1990.0,3,15,160.0,495
1328,1217,1065,1,,0,0,2700.0,,2700.0,,,,0
12992,982,1067,1,KITCHEN,1,1,1700.0,,1700.0,,15,,1
30909,141,893,3,LIVING_DINING_ROOM,5,6,5950.0,280.0,5950.0,7,27,10000.0,0
28584,259,343,1,,0,0,500.0,,500.0,,,,0
20003,141,893,1,,0,0,0.0,,1000.0,,,,0
16607,141,951,3,LIVING_DINING_ROOM,1,1,1000.0,40.0,1149.0,2,16,0.0,828
25643,141,576,1,,1,1,500.0,,850.0,,,,0
16614,141,1192,6,LIVING_DINING_ROOM,1,2,850.0,56.0,1000.0,2,25,0.0,0
11411,141,1052,2,LIVING_DINING_ROOM,6,4,2450.0,120.0,2450.0,4,48,0.0,0
25961,141,287,3,LIVING_DINING_ROOM,1,2,4198.0,67.15,2099.0,2,11,300.0,487
27300,656,766,3,LIVING_DINING_ROOM,1,2,500.0,45.0,1733.0,2,10,90.0,9
17682,141,893,1,LIVING_DINING_ROOM,2,3,1000.0,120.0,2220.0,3,9,0.0,0
16920,141,287,7,LIVING_DINING_ROOM,1,1,1000.0,35.0,1135.0,2,14,150.0,239
23545,1166,6,2,LIVING_DINING_ROOM,1,1,150.0,33.0,800.0,2,19,100.0,1648
6937,141,1234,11,LIVING_DINING_ROOM,2,2,1500.0,65.0,950.0,4,1,0.0,0
25914,141,496,1,ROOM_BEDROOM,2,2,2280.0,54.0,2280.0,3,22,220.0,152
26852,141,893,12,LIVING_DINING_ROOM,1,2,1500.0,72.0,1500.0,2,10,300.0,0
12831,259,343,1,KITCHEN,1,1,600.0,10.0,350.0,1,5,100.0,121
16414,1190,1246,1,GYM,2,2,890.0,60.0,890.0,2,8,0.0,186
13761,822,923,1,TERRACE,2,3,3000.0,75.0,1850.0,3,9,,0
28238,141,452,2,LIVING_DINING_ROOM,1,1,840.0,34.0,840.0,2,21,50.0,4212
20787,259,343,3,NON_RELATED,1,2,0.0,50.0,1680.0,1,3,0.0,224
29208,141,893,2,LIVING_DINING_ROOM,2,3,1500.0,52.0,1500.0,2,28,0.0,0
24557,1365,1392,1,OUTDOOR_BUILDING,6,4,1900.0,130.0,2490.0,10,37,150.0,577
18638,963,1051,5,LIVING_DINING_ROOM,0,1,735.0,22.0,735.0,2,22,0.0,2150
15755,141,299,12,LIVING_DINING_ROOM,2,3,6000.0,125.0,3300.0,3,38,200.0,468
8053,141,893,1,LIVING_DINING_ROOM,1,2,2500.0,50.0,1800.0,2,10,150.0,119
17666,656,766,4,LIVING_DINING_ROOM,2,3,1000.0,75.0,1000.0,3,19,0.0,0
18165,141,893,1,LIVING_DINING_ROOM,3,3,1550.0,55.0,1550.0,4,30,,0
33386,861,959,3,LIVING_DINING_ROOM,1,1,1000.0,40.0,780.0,2,11,99.0,0
5623,822,923,12,LIVING_DINING_ROOM,1,2,2500.0,65.0,1700.0,2,7,65.0,0
16203,465,567,3,LIVING_DINING_ROOM,1,2,300.0,38.0,830.0,2,7,0.0,0
32137,141,1024,1,ROOM_BEDROOM,1,1,1050.0,44.0,1050.0,1,12,70.0,0
30087,144,181,1,KITCHEN,1,2,500.0,40.0,750.0,2,7,0.0,497
3537,141,893,3,ROOM_BEDROOM,3,3,1500.0,80.0,1500.0,2,9,100.0,860
31881,182,239,1,BATHROOM,2,2,1000.0,65.0,1300.0,2,17,100.0,564
23957,656,766,6,LIVING_DINING_ROOM,1,2,2800.0,62.0,1500.0,2,9,100.0,0
22961,141,773,3,WATER_VIEW,0,2,1500.0,89.0,1450.0,2,11,50.0,8
32083,701,809,1,LIVING_DINING_ROOM,1,2,1490.0,70.0,1490.0,2,24,150.0,552
4138,465,49,3,LIVING_DINING_ROOM,2,3,2000.0,85.5,2300.0,4,15,100.0,1377
21889,141,759,1,ROOM_BEDROOM,2,2,1600.0,76.0,1600.0,2,15,100.0,326
17272,141,893,3,ROOM_BEDROOM,1,2,1500.0,70.0,1680.0,2,23,165.0,0
5285,349,440,1,LIVING_DINING_ROOM,0,1,1500.0,30.0,1100.0,2,7,167.0,0
30369,141,860,1,,1,1,500.0,,750.0,,,0.0,0
28965,909,1004,1,EMPTY_ROOM,1,1,500.0,40.0,400.0,1,9,,0
20684,263,348,1,,1,1,564.0,,564.0,,,,0
27134,141,1192,4,LIVING_DINING_ROOM,1,1,1900.0,33.0,1290.0,2,27,190.0,2191
2049,765,875,3,LIVING_DINING_ROOM,1,1,1000.0,30.0,830.0,2,12,70.0,431
18828,141,576,1,ROOM_BEDROOM,1,1,500.0,59.0,500.0,2,1,3.0,0
12190,165,217,1,OUTDOOR_BUILDING,1,1,500.0,,850.0,,4,,0
9520,388,488,1,LIVING_DINING_ROOM,1,1,500.0,,600.0,,4,0.0,0
21769,822,923,1,LIVING_DINING_ROOM,1,1,500.0,,700.0,,5,,0
26164,141,462,6,NON_RELATED,1,2,500.0,50.0,1550.0,1,16,80.0,1101
33414,1194,1248,3,LIVING_DINING_ROOM,1,1,1300.0,25.0,950.0,1,9,50.0,914
25412,264,349,3,KITCHEN,6,4,1000.0,74.0,860.0,6,7,60.0,0
7133,656,766,6,LIVING_DINING_ROOM,1,2,2000.0,44.0,1450.0,2,16,250.0,64
14035,923,1016,1,LIVING_DINING_ROOM,1,2,2000.0,50.0,1100.0,2,10,100.0,108
29645,656,766,3,ROOM_BEDROOM,1,1,1190.0,21.0,990.0,2,21,80.0,67
4308,701,809,1,LIVING_DINING_ROOM,2,3,720.0,50.0,720.0,3,12,0.0,820
19762,388,488,1,KITCHEN,1,2,1500.0,50.0,980.0,2,14,80.0,359
8512,271,356,1,LIVING_DINING_ROOM,1,1,0.0,40.0,1950.0,2,4,150.0,0
21327,824,925,1,LIVING_DINING_ROOM,2,4,1950.0,96.0,1950.0,4,19,150.0,454
11008,465,1325,3,LIVING_DINING_ROOM,2,4,500.0,95.0,1050.0,4,22,50.0,0
4606,297,381,1,,1,1,500.0,,413.0,,,,0
4241,822,923,2,LIVING_DINING_ROOM,1,1,790.0,35.0,790.0,1,15,100.0,698
14555,465,568,3,LIVING_DINING_ROOM,2,2,1500.0,47.0,1500.0,2,17,80.0,928
31511,656,766,3,LIVING_DINING_ROOM,2,3,2750.0,75.0,990.0,3,1,150.0,0
23728,822,923,1,LIVING_DINING_ROOM,1,1,500.0,40.0,500.0,2,6,0.0,0
20893,1337,1368,1,ROOM_BEDROOM,2,2,1000.0,70.0,1380.0,4,12,0.0,0
5715,822,923,2,EMPTY_ROOM,1,3,1000.0,68.0,1665.0,1,33,0.0,0
24116,745,852,3,LIVING_ROOM,2,1,2000.0,40.0,1290.0,2,20,80.0,185
5521,141,416,1,LIVING_DINING_ROOM,1,2,3000.0,47.0,3600.0,2,8,280.0,1507
33629,665,775,2,OUTDOOR_HOUSE,1,1,925.0,40.0,925.0,2,12,180.0,847
30140,656,766,3,LIVING_DINING_ROOM,2,4,3160.0,110.0,1580.0,3,9,0.0,124
12048,808,911,1,LIVING_DINING_ROOM,1,2,2000.0,60.0,1300.0,2,9,80.0,303
28471,349,440,3,LIVING_DINING_ROOM,2,3,4000.0,75.0,2000.0,2,17,95.0,0
30875,141,287,1,,1,1,500.0,,5250.0,,,,0
26949,822,923,6,LIVING_DINING_ROOM,1,1,1650.0,39.0,1650.0,1,16,100.0,403
22312,524,632,1,LIVING_DINING_ROOM,2,2,1250.0,75.0,1250.0,2,27,100.0,346
3616,182,239,5,HALL_CORRIDOR,1,2,1000.0,51.0,900.0,2,15,150.0,78
4696,141,576,2,ROOM_BEDROOM,1,1,2600.0,36.0,1490.0,2,25,100.0,1330
8859,168,223,6,UNCATEGORIZED,3,3,3600.0,105.0,1999.0,3,11,100.0,437
9282,1293,1332,1,OUTDOOR_HOUSE,1,1,1000.0,42.0,980.0,1,22,15.0,679
9011,656,766,3,LIVING_DINING_ROOM,1,1,580.0,50.0,580.0,2,10,0.0,0
25048,264,1414,3,KITCHEN,1,2,2800.0,64.0,1400.0,3,7,100.0,539
22760,271,356,12,LIVING_DINING_ROOM,0,3,3600.0,70.0,1800.0,3,19,120.0,6
24397,729,837,1,NON_RELATED,1,1,550.0,20.0,550.0,1,7,,0
14305,1194,1248,5,LIVING_DINING_ROOM,2,3,2600.0,70.0,1400.0,2,10,150.0,155
18202,271,356,1,LIVING_DINING_ROOM,2,2,0.0,56.0,750.0,3,5,60.0,0
19282,141,458,3,LIVING_DINING_ROOM,4,2,1500.0,80.0,1990.0,4,5,90.0,388
21086,141,976,1,,0,0,1000.0,,1000.0,,,,0
26990,1060,1414,1,ROOM_BEDROOM,2,3,0.0,52.0,950.0,4,8,0.0,202
24741,141,458,1,ROOM_BEDROOM,2,2,1400.0,73.0,1250.0,2,18,150.0,288
28165,168,223,6,LIVING_DINING_ROOM,2,3,1800.0,87.0,1800.0,3,15,85.0,0
11844,271,356,3,LIVING_DINING_ROOM,1,1,500.0,17.0,550.0,1,13,0.0,0
27738,141,705,3,ROOM_BEDROOM,2,1,500.0,26.0,1500.0,1,10,100.0,175
17605,141,299,1,KITCHEN,5,9,500.0,240.0,3580.0,6,24,150.0,0
5281,141,287,1,,1,1,500.0,,890.0,,,0.0,0
17525,141,759,1,,1,1,500.0,,1000.0,,,,0
21590,465,568,3,TERRACE,1,2,2000.0,95.0,1500.0,2,16,150.0,40
13181,349,440,3,LIVING_DINING_ROOM,1,2,2240.0,43.0,1495.0,2,8,60.0,0
6232,141,287,1,,1,1,500.0,,1200.0,,,0.0,0
6853,141,1024,2,HALL_CORRIDOR,1,2,1190.0,60.0,1146.0,3,31,,0
5620,141,759,1,LIVING_DINING_ROOM,1,2,2800.0,56.0,1400.0,4,9,30.0,0
3273,185,893,2,ROOM_BEDROOM,1,1,980.0,40.0,980.0,1,8,80.0,541
4635,141,759,2,LIVING_DINING_ROOM,1,2,1860.0,55.0,1910.0,2,10,120.0,1165
11783,141,5,6,LIVING_DINING_ROOM,2,4,9998.0,240.0,3998.0,3,43,250.0,1494
6919,470,572,1,,1,1,500.0,,1980.0,,,0.0,0
29026,349,440,3,LIVING_DINING_ROOM,1,1,2500.0,40.59,1240.0,1,17,250.0,595
15295,141,1052,1,LIVING_DINING_ROOM,1,1,1099.0,40.0,1099.0,,6,,0
13695,1334,1414,1,LIVING_DINING_ROOM,1,1,0.0,26.0,1050.0,2,9,0.0,1383
32203,701,809,1,OUTDOOR_BUILDING,4,2,1000.0,85.0,1850.0,4,25,100.0,415
20609,141,860,3,LIVING_DINING_ROOM,1,1,1200.0,38.0,950.0,2,13,70.0,764
25879,701,809,1,LIVING_DINING_ROOM,2,2,1100.0,52.0,1100.0,2,31,0.0,270
10261,141,840,1,LIVING_DINING_ROOM,4,7,1000.0,170.0,3220.0,7,56,80.0,1193
12624,141,287,1,,0,0,990.0,,990.0,,,,0
21531,333,421,3,WATER_VIEW,2,2,1500.0,65.0,1500.0,2,10,0.0,147
31163,882,978,1,LIVING_DINING_ROOM,3,3,1800.0,70.0,1800.0,2,32,150.0,789
18412,909,1004,1,LIVING_DINING_ROOM,1,1,500.0,54.0,720.0,1,5,,0
18585,141,893,1,OUTDOOR_HOUSE,1,1,500.0,50.0,1000.0,1,1,0.0,0
28106,141,759,4,LIVING_DINING_ROOM,1,2,500.0,75.0,1950.0,2,25,150.0,57
8709,50,70,3,GARDEN,3,4,3000.0,97.0,2200.0,4,18,150.0,297
26940,141,893,3,LIVING_DINING_ROOM,2,2,1000.0,45.0,1425.0,2,7,100.0,1038
23795,141,1414,6,OUTDOOR_BUILDING,2,4,4500.0,110.0,2450.0,4,26,200.0,0
26916,1334,1414,1,ROOM_BEDROOM,1,1,200.0,20.0,990.0,1,12,0.0,1028
25760,141,759,6,ROOM_BEDROOM,1,2,1500.0,50.0,1500.0,2,8,150.0,297
26155,632,741,1,,0,0,1900.0,,1900.0,,,,0
381,141,759,3,LIVING_DINING_ROOM,1,2,3700.0,58.0,1850.0,2,11,250.0,366
24773,271,356,2,LIVING_DINING_ROOM,3,5,6500.0,135.0,2990.0,5,15,110.0,24
31503,465,567,6,ROOM_BEDROOM,3,3,3500.0,90.0,3500.0,5,15,150.0,1159
32177,963,1051,6,OUTDOOR_HOUSE,5,10,7500.0,350.0,5000.0,6,22,250.0,0
7901,7,8,1,,1,1,500.0,,500.0,,,,0
