district,min_booking_duration,first_pic_category,rooms,deposit,area,price,number_of_pics,cleaning_fee,deposit_ratio,clicks
641,1,LIVING_DINING_ROOM,3,2400.0,120.0,2400.0,31.0,150.0,1.0,0
1368,1,ROOM_BEDROOM,3,1000.0,85.0,1850.0,16.0,0.0,0.5405405405405406,0
923,6,LIVING_DINING_ROOM,4,2000.0,111.0,2250.0,21.0,75.0,0.8888888888888888,146
759,1,LIVING_DINING_ROOM,2,2500.0,75.0,2200.0,13.0,100.0,1.1363636363636365,0
893,1,LIVING_DINING_ROOM,1,540.0,44.0,540.0,1.0,0.0,1.0,0
169,3,LIVING_DINING_ROOM,5,500.0,129.0,1375.0,9.0,0.0,0.36363636363636365,0
893,3,LIVING_DINING_ROOM,2,500.0,50.0,1000.0,9.0,0.0,0.5,0
1388,3,LIVING_DINING_ROOM,2,1000.0,66.0,1050.0,7.0,50.0,0.9523809523809523,118
348,3,LIVING_DINING_ROOM,1,600.0,50.0,650.0,10.0,80.0,0.9230769230769231,1766
405,1,OUTDOOR_HOUSE,1,600.0,55.0,600.0,2.0,80.0,1.0,0
1414,1,KITCHEN,1,500.0,32.0,1358.0,28.0,140.0,0.36818851251840945,979
100,4,LIVING_DINING_ROOM,3,3000.0,95.0,2100.0,16.0,100.0,1.4285714285714286,339
984,6,ROOM_BEDROOM,1,1500.0,43.0,790.0,4.0,50.0,1.8987341772151898,380
1192,3,LIVING_DINING_ROOM,2,1195.0,60.0,1195.0,13.0,50.0,1.0,82
893,1,ROOM_BEDROOM,1,480.0,32.0,480.0,7.0,0.0,1.0,0
505,1,LIVING_DINING_ROOM,3,500.0,51.0,1495.0,11.0,100.0,0.33444816053511706,790
893,3,LIVING_DINING_ROOM,2,3000.0,60.0,1650.0,31.0,50.0,1.8181818181818181,828
486,1,BATHROOM,1,500.0,12.0,250.0,5.0,80.0,2.0,0
1192,6,LIVING_DINING_ROOM,1,1500.0,40.0,1400.0,19.0,0.0,1.0714285714285714,0
1265,1,LIVING_DINING_ROOM,3,2500.0,87.0,1690.0,52.0,100.0,1.4792899408284024,1055
343,1,LIVING_DINING_ROOM,2,1500.0,41.0,999.0,33.0,150.0,1.5015015015015014,1
575,1,UNCATEGORIZED,1,950.0,55.0,950.0,0.0,80.0,1.0,0
766,3,NON_RELATED,4,2500.0,80.0,1950.0,22.0,100.0,1.2820512820512822,327
356,6,LIVING_DINING_ROOM,1,1500.0,23.0,900.0,13.0,140.0,1.6666666666666667,388
356,1,LIVING_DINING_ROOM,1,0.0,70.0,1300.0,28.0,0.0,0.0,0
759,1,LIVING_DINING_ROOM,3,5400.0,87.0,2200.0,20.0,80.0,2.4545454545454546,0
455,2,BATHROOM,1,500.0,29.0,750.0,8.0,0.0,0.6666666666666666,0
893,1,UNCATEGORIZED,0,1000.0,55.0,1000.0,0.0,80.0,1.0,0
747,1,UNCATEGORIZED,1,500.0,55.0,1380.0,0.0,0.0,0.36231884057971014,0
766,3,UNCATEGORIZED,1,500.0,55.0,995.0,0.0,80.0,0.5025125628140703,0
593,4,LIVING_DINING_ROOM,4,3600.0,116.0,3600.0,29.0,500.0,1.0,193
575,2,LIVING_DINING_ROOM,3,1550.0,89.0,1550.0,21.0,150.0,1.0,607
1005,3,ROOM_BEDROOM,1,1000.0,20.0,835.0,9.0,50.0,1.1976047904191616,101
759,1,LIVING_DINING_ROOM,4,600.0,125.0,3000.0,39.0,59.0,0.2,0
959,3,GARDEN,2,1500.0,50.0,950.0,9.0,80.0,1.5789473684210527,241
893,2,LIVING_DINING_ROOM,2,2395.0,48.0,2395.0,27.0,100.0,1.0,2449
893,6,LIVING_DINING_ROOM,1,1350.0,40.0,1350.0,30.0,40.0,1.0,1937
440,6,DETAILS,2,1650.0,50.0,1650.0,49.0,80.0,1.0,65
951,2,LIVING_DINING_ROOM,1,0.0,35.0,1050.0,7.0,0.0,0.0,1
984,3,LIVING_DINING_ROOM,3,2100.0,73.0,1400.0,17.0,100.0,1.5,355
893,1,ROOM_BEDROOM,1,500.0,50.0,500.0,1.0,0.0,1.0,0
855,6,ROOM_BEDROOM,1,2000.0,14.0,935.0,42.0,0.0,2.1390374331550803,73
893,4,LIVING_DINING_ROOM,2,1900.0,60.0,1900.0,11.0,150.0,1.0,2554
654,6,ROOM_BEDROOM,1,1251.0,20.0,562.0,7.0,0.0,2.2259786476868326,83
30,1,LIVING_DINING_ROOM,4,500.0,130.0,1600.0,16.0,0.0,0.3125,15
766,3,LIVING_DINING_ROOM,3,4000.0,110.0,2000.0,25.0,200.0,2.0,408
819,6,LIVING_DINING_ROOM,3,4050.0,104.0,1350.0,14.0,0.0,3.0,0
356,3,LIVING_DINING_ROOM,2,2400.0,70.0,1450.0,7.0,120.0,1.6551724137931034,0
766,3,LIVING_DINING_ROOM,2,1500.0,45.0,1350.0,20.0,90.0,1.1111111111111112,747
1024,1,UNCATEGORIZED,1,500.0,55.0,1000.0,0.0,0.0,0.5,0
960,1,LIVING_DINING_ROOM,2,1500.0,57.0,1500.0,4.0,25.0,1.0,532
440,1,LIVING_DINING_ROOM,3,2000.0,65.0,1600.0,17.0,200.0,1.25,2054
356,2,LIVING_DINING_ROOM,2,6000.0,75.0,2050.0,24.0,150.0,2.926829268292683,560
847,1,LIVING_DINING_ROOM,1,0.0,35.0,1799.0,4.0,50.0,0.0,176
1248,3,ROOM_BEDROOM,1,990.0,19.0,660.0,9.0,200.0,1.5,560
816,4,LIVING_DINING_ROOM,1,1740.0,32.0,850.0,4.0,0.0,2.0470588235294116,672
49,6,LIVING_DINING_ROOM,2,3400.0,63.0,1700.0,15.0,60.0,2.0,155
306,1,LIVING_DINING_ROOM,2,970.0,49.0,1020.0,20.0,110.0,0.9509803921568627,261
893,3,LIVING_DINING_ROOM,2,2000.0,50.0,2259.0,23.0,150.0,0.8853474988933157,901
893,3,LIVING_DINING_ROOM,2,3200.0,50.0,1600.0,8.0,30.0,2.0,146
1283,6,LIVING_DINING_ROOM,4,2850.0,102.0,2850.0,19.0,150.0,1.0,0
374,6,KITCHEN,2,1590.0,50.0,1590.0,11.0,0.0,1.0,0
288,1,OUTDOOR_HOUSE,4,500.0,120.0,1250.0,22.0,150.0,0.4,0
356,1,UNCATEGORIZED,0,9150.0,55.0,9150.0,0.0,80.0,1.0,0
287,2,LIVING_DINING_ROOM,2,1600.0,65.0,1600.0,16.0,50.0,1.0,329
893,2,LIVING_DINING_ROOM,2,5000.0,68.0,3100.0,42.0,30.0,1.6129032258064515,440
287,6,LIVING_DINING_ROOM,2,2600.0,57.0,1300.0,17.0,0.0,2.0,2448
270,1,KITCHEN,2,1320.0,50.0,1320.0,4.0,95.0,1.0,0
923,1,LIVING_DINING_ROOM,1,1590.0,40.0,1590.0,7.0,80.0,1.0,0
923,2,LIVING_DINING_ROOM,2,1690.0,57.0,1690.0,29.0,90.0,1.0,102
893,2,ROOM_BEDROOM,1,500.0,25.0,1548.0,11.0,98.0,0.32299741602067183,453
759,7,LIVING_DINING_ROOM,1,1000.0,35.0,1347.0,34.0,250.0,0.7423904974016332,242
852,1,ROOM_BEDROOM,2,1800.0,55.0,1800.0,4.0,100.0,1.0,725
553,6,LIVING_DINING_ROOM,2,2000.0,60.0,1490.0,14.0,90.0,1.342281879194631,118
567,6,ROOM_BEDROOM,2,2700.0,65.0,900.0,10.0,0.0,3.0,0
960,6,UNCATEGORIZED,3,1000.0,61.0,1080.0,22.0,0.0,0.9259259259259259,0
809,1,HALL_CORRIDOR,4,600.0,90.0,3500.0,24.0,300.0,0.17142857142857143,165
1024,2,LIVING_DINING_ROOM,1,1000.0,50.0,1050.0,24.0,200.0,0.9523809523809523,2
920,1,ROOM_BEDROOM,2,0.0,35.0,1150.0,16.0,150.0,0.0,118
374,6,ROOM_BEDROOM,1,2000.0,40.0,1200.0,18.0,100.0,1.6666666666666667,353
923,5,LIVING_DINING_ROOM,2,1750.0,67.0,1790.0,20.0,125.0,0.9776536312849162,1390
923,4,LIVING_DINING_ROOM,3,5500.0,97.0,2300.0,7.0,150.0,2.391304347826087,815
568,3,UNCATEGORIZED,1,500.0,55.0,1650.0,0.0,0.0,0.30303030303030304,0
759,1,LIVING_DINING_ROOM,2,1500.0,95.0,1000.0,29.0,100.0,1.5,0
124,1,LIVING_DINING_ROOM,1,1500.0,45.0,1120.0,9.0,150.0,1.3392857142857142,283
923,6,LIVING_DINING_ROOM,1,2300.0,28.4,1150.0,5.0,150.0,2.0,295
766,6,TERRACE,3,1500.0,95.0,2200.0,27.0,150.0,0.6818181818181818,389
440,1,LIVING_DINING_ROOM,1,955.0,24.0,955.0,6.0,145.0,1.0,0
893,3,LIVING_DINING_ROOM,4,4600.0,95.0,2300.0,24.0,120.0,2.0,920
576,12,LIVING_DINING_ROOM,2,3200.0,55.0,1600.0,29.0,200.0,2.0,375
287,1,LIVING_DINING_ROOM,1,500.0,30.0,1272.0,9.0,0.0,0.39308176100628933,0
568,3,LIVING_DINING_ROOM,2,1500.0,56.0,1250.0,14.0,50.0,1.2,0
567,3,UNCATEGORIZED,1,500.0,55.0,2300.0,0.0,80.0,0.21739130434782608,0
766,3,LIVING_DINING_ROOM,1,500.0,55.0,1200.0,6.0,80.0,0.4166666666666667,0
1192,1,UNCATEGORIZED,1,500.0,55.0,870.0,0.0,0.0,0.5747126436781609,0
759,6,LIVING_DINING_ROOM,2,2000.0,48.0,1750.0,27.0,150.0,1.1428571428571428,741
458,5,LIVING_DINING_ROOM,2,2000.0,64.0,1850.0,18.0,150.0,1.0810810810810811,956
440,1,ROOM_BEDROOM,1,1000.0,25.0,1290.0,14.0,99.0,0.7751937984496124,3250
710,1,OUTDOOR_HOUSE,1,300.0,20.0,700.0,10.0,50.0,0.42857142857142855,310
593,1,ROOM_BEDROOM,1,1600.0,26.0,1600.0,8.0,150.0,1.0,4
1248,1,UNCATEGORIZED,2,500.0,50.0,1700.0,18.0,80.0,0.29411764705882354,237
951,3,LIVING_DINING_ROOM,1,2820.0,45.99,1460.0,18.0,250.0,1.9315068493150684,401
374,3,LIVING_DINING_ROOM,3,2500.0,68.0,1525.0,23.0,0.0,1.639344262295082,413
455,3,ROOM_BEDROOM,1,1100.0,24.0,1000.0,7.0,0.0,1.1,1668
893,3,UNCATEGORIZED,1,1500.0,45.0,1450.0,10.0,50.0,1.0344827586206897,0
1401,1,BATHROOM,4,0.0,130.0,5700.0,18.0,80.0,0.0,4
348,1,UNCATEGORIZED,1,380.0,55.0,380.0,0.0,80.0,1.0,0
1211,6,LIVING_DINING_ROOM,2,2700.0,48.0,1350.0,10.0,150.0,2.0,0
1379,1,ROOM_BEDROOM,1,1450.0,34.0,1450.0,43.0,0.0,1.0,3029
455,2,ROOM_BEDROOM,1,1500.0,25.0,750.0,5.0,150.0,2.0,0
823,6,LIVING_DINING_ROOM,2,1600.0,64.0,1600.0,30.0,0.0,1.0,0
1248,1,LIVING_DINING_ROOM,4,1700.0,105.0,1700.0,12.0,0.0,1.0,263
440,1,LIVING_DINING_ROOM,2,1500.0,25.0,1285.0,8.0,0.0,1.1673151750972763,227
356,1,UNCATEGORIZED,1,500.0,55.0,2200.0,0.0,0.0,0.22727272727272727,0
356,6,ROOM_BEDROOM,1,900.0,20.0,900.0,17.0,300.0,1.0,0
531,3,LIVING_DINING_ROOM,3,6800.0,124.0,3400.0,17.0,150.0,2.0,455
1052,1,ROOM_BEDROOM,1,500.0,35.0,895.0,23.0,0.0,0.5586592178770949,0
1192,1,UNCATEGORIZED,0,1700.0,55.0,1700.0,0.0,80.0,1.0,0
923,2,ROOM_BEDROOM,2,1750.0,65.0,1750.0,8.0,0.0,1.0,602
978,1,LIVING_DINING_ROOM,1,500.0,43.0,1400.0,6.0,60.0,0.35714285714285715,510
568,3,ROOM_BEDROOM,3,2800.0,69.0,1990.0,20.0,160.0,1.407035175879397,584
1248,3,LIVING_DINING_ROOM,2,2500.0,49.0,1600.0,14.0,150.0,1.5625,40
1052,1,LIVING_DINING_ROOM,2,1150.0,60.0,1219.0,23.0,0.0,0.9433962264150944,0
1043,1,KITCHEN,3,1990.0,102.0,1990.0,19.0,80.0,1.0,16
356,1,TERRACE,2,3500.0,76.0,1850.0,15.0,80.0,1.8918918918918919,116
1414,1,ROOM_BEDROOM,2,500.0,27.0,1188.0,63.0,140.0,0.4208754208754209,276
356,1,LIVING_DINING_ROOM,4,9850.0,170.0,9850.0,20.0,350.0,1.0,849
348,3,OUTDOOR_BUILDING,1,1360.0,28.0,699.0,13.0,65.0,1.9456366237482117,63
356,6,LIVING_DINING_ROOM,3,3100.0,80.0,2800.0,15.0,150.0,1.1071428571428572,274
440,1,LIVING_DINING_ROOM,2,3000.0,45.0,1390.0,12.0,100.0,2.158273381294964,422
287,3,LIVING_DINING_ROOM,2,2000.0,57.0,1190.0,13.0,80.0,1.680672268907563,202
1283,1,ROOM_BEDROOM,1,1000.0,18.0,1350.0,7.0,100.0,0.7407407407407407,1487
893,3,LIVING_DINING_ROOM,3,1000.0,90.0,3300.0,30.0,100.0,0.30303030303030304,2018
766,3,KITCHEN,1,650.0,22.0,1390.0,7.0,125.0,0.4676258992805755,108
923,4,LIVING_DINING_ROOM,6,5900.0,94.0,2950.0,11.0,0.0,2.0,0
923,6,LIVING_DINING_ROOM,2,5085.0,45.0,1695.0,15.0,90.0,3.0,531
766,3,LIVING_DINING_ROOM,1,1500.0,28.0,590.0,17.0,150.0,2.542372881355932,0
496,6,LIVING_DINING_ROOM,2,2500.0,60.0,1280.0,10.0,50.0,1.953125,0
893,1,LIVING_DINING_ROOM,2,600.0,79.0,600.0,1.0,0.0,1.0,0
356,1,LIVING_DINING_ROOM,1,1000.0,25.0,1090.0,1.0,0.0,0.9174311926605505,0
440,3,ROOM_BEDROOM,1,1020.0,13.0,680.0,9.0,200.0,1.5,273
343,1,HALL_CORRIDOR,1,600.0,12.0,384.0,4.0,100.0,1.5625,157
1101,1,LIVING_DINING_ROOM,1,1000.0,33.0,665.0,19.0,100.0,1.5037593984962405,1040
855,2,ROOM_BEDROOM,2,1000.0,60.0,720.0,5.0,0.0,1.3888888888888888,1370
440,1,NON_RELATED,1,1000.0,45.0,1000.0,7.0,100.0,1.0,0
759,3,ROOM_BEDROOM,1,1100.0,40.0,1100.0,5.0,0.0,1.0,1162
287,3,LIVING_DINING_ROOM,3,2100.0,100.0,1695.0,19.0,100.0,1.238938053097345,0
374,6,LIVING_DINING_ROOM,1,1800.0,33.0,780.0,8.0,50.0,2.3076923076923075,1059
855,1,LIVING_DINING_ROOM,2,1000.0,50.0,790.0,10.0,0.0,1.2658227848101267,529
1414,6,LIVING_DINING_ROOM,1,2000.0,41.0,975.0,20.0,0.0,2.051282051282051,0
1248,3,LIVING_DINING_ROOM,1,3000.0,53.0,1250.0,13.0,100.0,2.4,0
893,3,LIVING_DINING_ROOM,3,2900.0,83.0,2250.0,27.0,150.0,1.288888888888889,809
405,3,LIVING_DINING_ROOM,2,1150.0,65.0,1150.0,7.0,0.0,1.0,281
441,1,LIVING_DINING_ROOM,2,2900.0,64.0,1450.0,15.0,180.0,2.0,0
374,3,ROOM_BEDROOM,3,2500.0,50.0,2000.0,23.0,50.0,1.25,0
496,1,LIVING_DINING_ROOM,2,2500.0,59.0,1859.0,26.0,219.0,1.3448090371167294,624
1052,1,UNCATEGORIZED,1,500.0,55.0,800.0,0.0,80.0,0.625,0
440,3,LIVING_DINING_ROOM,1,2400.0,40.0,1100.0,8.0,80.0,2.1818181818181817,402
575,1,LIVING_DINING_ROOM,3,2500.0,75.0,1490.0,15.0,150.0,1.6778523489932886,397
1052,6,LIVING_DINING_ROOM,2,1000.0,65.0,1500.0,11.0,100.0,0.6666666666666666,107
374,3,OUTDOOR_HOUSE,1,1000.0,44.0,1890.0,23.0,99.0,0.5291005291005291,277
1248,6,LIVING_DINING_ROOM,2,2970.0,35.0,1350.0,15.0,0.0,2.2,317
778,1,KITCHEN,1,1300.0,55.0,1300.0,14.0,80.0,1.0,0
1392,1,ROOM_BEDROOM,1,850.0,26.0,850.0,20.0,59.0,1.0,1127
972,12,LIVING_DINING_ROOM,1,2500.0,36.0,1500.0,17.0,50.0,1.6666666666666667,230
1290,1,LIVING_DINING_ROOM,1,1450.0,42.0,1450.0,23.0,100.0,1.0,704
567,3,WATER_VIEW,2,8500.0,100.0,4300.0,22.0,400.0,1.9767441860465116,0
343,1,ROOM_BEDROOM,1,600.0,12.0,432.0,3.0,100.0,1.3888888888888888,18
223,6,KITCHEN,1,500.0,30.0,978.0,7.0,0.0,0.5112474437627812,0
458,3,LIVING_DINING_ROOM,2,2000.0,70.0,1580.0,28.0,175.0,1.2658227848101267,0
896,3,DINING_ROOM,1,1500.0,34.0,1500.0,22.0,150.0,1.0,394
893,1,LIVING_DINING_ROOM,2,2000.0,50.0,2000.0,15.0,150.0,1.0,1345
248,4,LIVING_DINING_ROOM,2,775.0,47.0,775.0,34.0,80.0,1.0,0
1052,6,LIVING_DINING_ROOM,2,3300.0,75.0,1650.0,14.0,80.0,2.0,0
626,1,TERRACE,2,2720.0,110.0,1360.0,28.0,100.0,2.0,359
576,1,LIVING_DINING_ROOM,1,1000.0,55.0,1000.0,53.0,80.0,1.0,0
923,1,FLOOR_PLAN,1,500.0,55.0,880.0,12.0,80.0,0.5681818181818182,0
841,1,LIVING_DINING_ROOM,3,1750.0,150.0,1750.0,10.0,120.0,1.0,294
440,2,OUTDOOR_BUILDING,3,3500.0,70.0,1900.0,18.0,250.0,1.8421052631578947,927
1206,9,OUTDOOR_HOUSE,5,3300.0,101.0,1800.0,12.0,200.0,1.8333333333333333,1367
923,2,LIVING_DINING_ROOM,2,1000.0,58.0,1165.0,5.0,0.0,0.8583690987124464,0
809,1,LIVING_DINING_ROOM,1,1000.0,50.0,990.0,9.0,50.0,1.0101010101010102,2330
567,6,LIVING_DINING_ROOM,2,2400.0,46.0,1430.0,15.0,160.0,1.6783216783216783,432
923,6,LIVING_DINING_ROOM,1,3000.0,28.0,1490.0,8.0,180.0,2.0134228187919465,0
435,1,LIVING_DINING_ROOM,1,1500.0,50.0,1215.0,7.0,0.0,1.2345679012345678,237
759,2,OUTDOOR_HOUSE,1,500.0,29.0,1190.0,13.0,45.0,0.42016806722689076,1
893,3,LIVING_DINING_ROOM,1,900.0,40.0,1950.0,9.0,80.0,0.46153846153846156,1288
759,3,OUTDOOR_BUILDING,4,6600.0,120.0,3300.0,6.0,85.0,2.0,0
568,3,BATHROOM,2,1800.0,62.2,1750.0,16.0,100.0,1.0285714285714285,48
458,6,LIVING_DINING_ROOM,1,2634.0,31.0,1145.0,14.0,0.0,2.3004366812227075,141
759,2,LIVING_DINING_ROOM,4,2990.0,165.0,2990.0,18.0,150.0,1.0,202
356,1,UNCATEGORIZED,1,2000.0,35.0,1000.0,17.0,150.0,2.0,388
1248,3,ROOM_BEDROOM,1,975.0,14.0,650.0,7.0,200.0,1.5,360
1196,1,LIVING_DINING_ROOM,3,2500.0,90.0,2000.0,16.0,50.0,1.25,2806
458,3,LIVING_DINING_ROOM,2,3520.0,72.0,1760.0,33.0,140.0,2.0,0
809,2,UNCATEGORIZED,2,750.0,60.0,750.0,19.0,150.0,1.0,90
766,12,LIVING_DINING_ROOM,1,900.0,30.0,900.0,7.0,50.0,1.0,0
923,1,UNCATEGORIZED,1,500.0,55.0,1990.0,0.0,0.0,0.25125628140703515,0
766,3,KITCHEN,1,1000.0,55.0,1000.0,14.0,80.0,1.0,0
356,1,ROOM_BEDROOM,1,2600.0,48.0,1300.0,17.0,150.0,2.0,370
1192,3,ROOM_BEDROOM,1,2480.0,33.17,1240.0,11.0,150.0,2.0,368
845,1,ROOM_BEDROOM,1,750.0,13.0,690.0,34.0,45.0,1.0869565217391304,121
440,1,GARDEN,2,1500.0,58.0,1080.0,15.0,100.0,1.3888888888888888,54
119,1,ROOM_BEDROOM,2,500.0,26.0,520.0,5.0,50.0,0.9615384615384616,491
1378,1,KITCHEN,2,1450.0,71.0,1600.0,9.0,200.0,0.90625,638
1259,3,GARDEN,1,1700.0,38.0,970.0,9.0,0.0,1.7525773195876289,0
440,1,LIVING_DINING_ROOM,2,0.0,61.0,1190.0,6.0,0.0,0.0,154
759,1,ROOM_BEDROOM,2,500.0,62.0,1500.0,7.0,80.0,0.3333333333333333,0
576,1,LIVING_DINING_ROOM,1,800.0,50.0,800.0,4.0,1.0,1.0,0
984,1,HALL_CORRIDOR,1,645.0,35.0,645.0,13.0,35.0,1.0,0
1234,10,LIVING_DINING_ROOM,2,800.0,51.0,800.0,9.0,80.0,1.0,0
759,1,UNCATEGORIZED,1,500.0,55.0,2200.0,0.0,0.0,0.22727272727272727,0
576,6,LIVING_DINING_ROOM,1,1300.0,35.0,850.0,27.0,120.0,1.5294117647058822,474
1192,2,LIVING_DINING_ROOM,2,2400.0,40.0,1200.0,14.0,60.0,2.0,1378
0,3,KITCHEN,1,800.0,24.0,800.0,5.0,60.0,1.0,544
759,3,LIVING_DINING_ROOM,4,5660.0,94.76,2830.0,29.0,400.0,2.0,405
567,3,LIVING_DINING_ROOM,2,500.0,45.0,500.0,10.0,0.0,1.0,0
766,3,UNCATEGORIZED,1,1785.0,55.0,1785.0,0.0,80.0,1.0,0
424,1,UNCATEGORIZED,1,500.0,55.0,1195.0,0.0,0.0,0.41841004184100417,0
496,12,ROOM_BEDROOM,3,3885.0,90.0,1410.0,15.0,80.0,2.75531914893617,0
287,4,LIVING_DINING_ROOM,2,2500.0,67.0,1790.0,15.0,100.0,1.3966480446927374,630
5,2,UNCATEGORIZED,3,1800.0,50.0,950.0,5.0,100.0,1.894736842105263,6
759,6,LIVING_DINING_ROOM,1,3000.0,45.0,1440.0,9.0,60.0,2.0833333333333335,716
1192,2,ROOM_BEDROOM,1,500.0,35.0,1300.0,5.0,80.0,0.38461538461538464,651
356,2,WATER_VIEW,1,1900.0,43.0,895.0,23.0,150.0,2.122905027932961,0
568,6,LIVING_ROOM,3,5980.0,90.0,2990.0,18.0,120.0,2.0,103
1234,3,LIVING_DINING_ROOM,4,3735.0,115.0,2490.0,11.0,200.0,1.5,0
893,2,LIVING_DINING_ROOM,2,1650.0,85.0,1650.0,19.0,150.0,1.0,492
893,1,UNCATEGORIZED,1,500.0,55.0,1100.0,0.0,80.0,0.45454545454545453,0
458,3,LIVING_DINING_ROOM,2,3200.0,72.0,1600.0,15.0,0.0,2.0,0
440,1,LIVING_DINING_ROOM,3,500.0,29.0,1840.0,1.0,125.0,0.2717391304347826,582
356,1,LIVING_DINING_ROOM,3,500.0,91.0,2020.0,28.0,0.0,0.24752475247524752,0
893,2,LIVING_DINING_ROOM,1,500.0,90.0,10000.0,3.0,0.0,0.05,59
287,12,LIVING_DINING_ROOM,1,1500.0,44.0,1120.0,25.0,90.0,1.3392857142857142,337
568,3,LIVING_DINING_ROOM,4,2000.0,107.0,2100.0,16.0,100.0,0.9523809523809523,0
893,6,OUTDOOR_BUILDING,3,3000.0,60.0,2590.0,49.0,200.0,1.1583011583011582,2215
759,3,HALL_CORRIDOR,2,3700.0,58.0,1850.0,7.0,300.0,2.0,175
749,1,LIVING_DINING_ROOM,1,1000.0,38.0,990.0,15.0,100.0,1.0101010101010102,149
766,3,UNCATEGORIZED,1,750.0,27.0,750.0,9.0,100.0,1.0,0
356,1,ROOM_BEDROOM,1,1000.0,35.0,1350.0,20.0,100.0,0.7407407407407407,0
759,3,ROOM_BEDROOM,1,500.0,34.0,1500.0,10.0,100.0,0.3333333333333333,1666
348,3,LIVING_DINING_ROOM,2,1100.0,37.0,1100.0,12.0,150.0,1.0,65
1234,3,LIVING_DINING_ROOM,1,2000.0,30.0,1480.0,25.0,200.0,1.3513513513513513,143
470,2,UNCATEGORIZED,2,900.0,110.0,990.0,11.0,90.0,0.9090909090909091,691
356,1,LIVING_DINING_ROOM,3,2000.0,70.0,1300.0,14.0,125.0,1.5384615384615385,1356
